Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2016","2016","100 g/ha","31234","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2017","2017","100 g/ha","31703","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2018","2018","100 g/ha","23045","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2019","2019","100 g/ha","21286","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2020","2020","100 g/ha","18322","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1729","Treenuts, Total","2021","2021","100 g/ha","26511","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1961","1961","100 g/ha","80106","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1962","1962","100 g/ha","86959","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1963","1963","100 g/ha","95655","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1964","1964","100 g/ha","100927","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1965","1965","100 g/ha","110398","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1966","1966","100 g/ha","118115","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1967","1967","100 g/ha","118459","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1968","1968","100 g/ha","138328","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1969","1969","100 g/ha","157151","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1970","1970","100 g/ha","176086","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1971","1971","100 g/ha","179981","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1972","1972","100 g/ha","181809","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1973","1973","100 g/ha","208741","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1974","1974","100 g/ha","237469","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1975","1975","100 g/ha","235452","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1976","1976","100 g/ha","199001","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1977","1977","100 g/ha","207637","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1978","1978","100 g/ha","237766","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1979","1979","100 g/ha","245488","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1980","1980","100 g/ha","223103","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1981","1981","100 g/ha","265418","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1982","1982","100 g/ha","267500","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1983","1983","100 g/ha","253828","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1984","1984","100 g/ha","295056","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1985","1985","100 g/ha","290792","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1986","1986","100 g/ha","259800","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1987","1987","100 g/ha","267859","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1988","1988","100 g/ha","269787","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1989","1989","100 g/ha","299090","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1990","1990","100 g/ha","270769","E","Estimated value",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1991","1991","100 g/ha","302915","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1992","1992","100 g/ha","258765","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1993","1993","100 g/ha","285193","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1994","1994","100 g/ha","291296","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1995","1995","100 g/ha","292789","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1996","1996","100 g/ha","294033","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1997","1997","100 g/ha","290765","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1998","1998","100 g/ha","290642","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","1999","1999","100 g/ha","286518","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2000","2000","100 g/ha","298035","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2001","2001","100 g/ha","293264","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2002","2002","100 g/ha","284065","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2003","2003","100 g/ha","286474","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2004","2004","100 g/ha","302334","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2005","2005","100 g/ha","290217","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2006","2006","100 g/ha","280664","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2007","2007","100 g/ha","271352","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2008","2008","100 g/ha","274536","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2009","2009","100 g/ha","285424","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2010","2010","100 g/ha","282934","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2011","2011","100 g/ha","272623","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2012","2012","100 g/ha","270407","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2013","2013","100 g/ha","274071","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2014","2014","100 g/ha","285792","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2015","2015","100 g/ha","303370","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2016","2016","100 g/ha","311275","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2017","2017","100 g/ha","292111","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2018","2018","100 g/ha","306318","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2019","2019","100 g/ha","320230","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2020","2020","100 g/ha","329713","A","Official figure",""
"QCL","Crops and livestock products","300","Greece","5419","Yield","F1735","Vegetables Primary","2021","2021","100 g/ha","315675","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1961","1961","100 g/ha","18575","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1962","1962","100 g/ha","20423","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1963","1963","100 g/ha","20416","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1964","1964","100 g/ha","21117","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1965","1965","100 g/ha","23206","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1966","1966","100 g/ha","24017","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1967","1967","100 g/ha","24915","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1968","1968","100 g/ha","25763","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1969","1969","100 g/ha","29860","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1970","1970","100 g/ha","25382","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1971","1971","100 g/ha","31320","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1972","1972","100 g/ha","33398","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1973","1973","100 g/ha","35936","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1974","1974","100 g/ha","38258","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1975","1975","100 g/ha","39027","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1976","1976","100 g/ha","36862","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1977","1977","100 g/ha","41065","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1978","1978","100 g/ha","44604","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1979","1979","100 g/ha","41319","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1980","1980","100 g/ha","48061","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1981","1981","100 g/ha","46196","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1982","1982","100 g/ha","51779","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1983","1983","100 g/ha","47343","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1984","1984","100 g/ha","54012","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1985","1985","100 g/ha","51588","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1986","1986","100 g/ha","49608","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1987","1987","100 g/ha","49803","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1988","1988","100 g/ha","52246","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1989","1989","100 g/ha","54728","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1990","1990","100 g/ha","45208","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1991","1991","100 g/ha","54862","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1992","1992","100 g/ha","36460","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1993","1993","100 g/ha","30853","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1994","1994","100 g/ha","39688","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1995","1995","100 g/ha","40641","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1996","1996","100 g/ha","39996","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1997","1997","100 g/ha","47857","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1998","1998","100 g/ha","45542","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","1999","1999","100 g/ha","47062","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2000","2000","100 g/ha","36327","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2001","2001","100 g/ha","48849","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2002","2002","100 g/ha","39632","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2003","2003","100 g/ha","30389","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2004","2004","100 g/ha","55899","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2005","2005","100 g/ha","55266","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2006","2006","100 g/ha","50973","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2007","2007","100 g/ha","34920","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2008","2008","100 g/ha","58002","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2009","2009","100 g/ha","47152","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2010","2010","100 g/ha","47190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2011","2011","100 g/ha","51051","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2012","2012","100 g/ha","37611","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2013","2013","100 g/ha","48315","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2014","2014","100 g/ha","58970","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2015","2015","100 g/ha","52434","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2016","2016","100 g/ha","64866","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2017","2017","100 g/ha","58355","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2018","2018","100 g/ha","62862","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2019","2019","100 g/ha","63658","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2020","2020","100 g/ha","66591","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1717","Cereals, primary","2021","2021","100 g/ha","59200","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1991","1991","100 g/ha","6225","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1992","1992","100 g/ha","10336","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1993","1993","100 g/ha","6061","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1994","1994","100 g/ha","17250","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1995","1995","100 g/ha","17250","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1996","1996","100 g/ha","19564","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1997","1997","100 g/ha","18844","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1998","1998","100 g/ha","19311","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","1999","1999","100 g/ha","20468","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2000","2000","100 g/ha","22241","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2001","2001","100 g/ha","22059","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2002","2002","100 g/ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2003","2003","100 g/ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2004","2004","100 g/ha","20000","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2005","2005","100 g/ha","16667","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2006","2006","100 g/ha","16667","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2007","2007","100 g/ha","16667","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2008","2008","100 g/ha","16667","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2009","2009","100 g/ha","16667","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2010","2010","100 g/ha","18460","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2011","2011","100 g/ha","24759","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2012","2012","100 g/ha","24419","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2013","2013","100 g/ha","24365","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2014","2014","100 g/ha","14097","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2015","2015","100 g/ha","13438","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2016","2016","100 g/ha","12560","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2017","2017","100 g/ha","11977","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1961","1961","100 g/ha","78631","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1962","1962","100 g/ha","66079","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1963","1963","100 g/ha","79753","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1964","1964","100 g/ha","79956","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1965","1965","100 g/ha","53741","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1966","1966","100 g/ha","64054","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1967","1967","100 g/ha","87625","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1968","1968","100 g/ha","77420","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1969","1969","100 g/ha","104350","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1970","1970","100 g/ha","88730","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1971","1971","100 g/ha","89064","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1972","1972","100 g/ha","101308","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1973","1973","100 g/ha","115357","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1974","1974","100 g/ha","102162","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1975","1975","100 g/ha","105420","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1976","1976","100 g/ha","109408","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1977","1977","100 g/ha","131851","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1978","1978","100 g/ha","116446","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1979","1979","100 g/ha","131991","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1980","1980","100 g/ha","149616","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1981","1981","100 g/ha","149971","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1982","1982","100 g/ha","184805","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1983","1983","100 g/ha","172379","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1984","1984","100 g/ha","154852","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1985","1985","100 g/ha","68949","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1986","1986","100 g/ha","86516","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1987","1987","100 g/ha","70398","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1988","1988","100 g/ha","79743","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1989","1989","100 g/ha","73605","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1990","1990","100 g/ha","95251","I","Imputed value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1991","1991","100 g/ha","85379","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1992","1992","100 g/ha","70832","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1993","1993","100 g/ha","69406","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1994","1994","100 g/ha","64937","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1995","1995","100 g/ha","54982","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1996","1996","100 g/ha","74278","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1997","1997","100 g/ha","73587","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1998","1998","100 g/ha","77597","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","1999","1999","100 g/ha","77404","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2000","2000","100 g/ha","95894","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2001","2001","100 g/ha","90163","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2002","2002","100 g/ha","81902","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2003","2003","100 g/ha","75971","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2004","2004","100 g/ha","101977","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2005","2005","100 g/ha","72834","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2006","2006","100 g/ha","95242","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2007","2007","100 g/ha","88368","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2008","2008","100 g/ha","95609","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2009","2009","100 g/ha","100943","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2010","2010","100 g/ha","75667","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2011","2011","100 g/ha","73173","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2012","2012","100 g/ha","90858","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2013","2013","100 g/ha","100221","A","Official figure",""
